Phase	active_state	Collocation_Error	DECL~Rocket	DECL~Rocket.lower	DECL~Rocket.upper	DRAG_LOSS~Rocket	DRAG_LOSS~Rocket.lower	DRAG_LOSS~Rocket.upper	GRAVITY_LOSS~Rocket	GRAVITY_LOSS~Rocket.lower	GRAVITY_LOSS~Rocket.upper	LONG~Rocket	LONG~Rocket.lower	LONG~Rocket.upper	Norm_Indep_Var	ODE_Error	PITCH~Rocket#L~Rocket:Earth@Rocket	PITCH~Rocket#L~Rocket:Earth@Rocket.lower	PITCH~Rocket#L~Rocket:Earth@Rocket.upper	PROP_MASS~Stage1_LinearDesign:Rocket	PROP_MASS~Stage1_LinearDesign:Rocket.lower	PROP_MASS~Stage1_LinearDesign:Rocket.upper	PROP_MASS~Stage2_LinearDesign:Rocket	PROP_MASS~Stage2_LinearDesign:Rocket.lower	PROP_MASS~Stage2_LinearDesign:Rocket.upper	PROP_MASS~Stage3_BasicVehicleStage:Rocket	PROP_MASS~Stage3_BasicVehicleStage:Rocket.lower	PROP_MASS~Stage3_BasicVehicleStage:Rocket.upper	R~Rocket	R~Rocket.lower	R~Rocket.upper	VI_EAST~Rocket	VI_EAST~Rocket.lower	VI_EAST~Rocket.upper	VI_NORTH~Rocket	VI_NORTH~Rocket.lower	VI_NORTH~Rocket.upper	VI_RADIAL~Rocket	VI_RADIAL~Rocket.lower	VI_RADIAL~Rocket.upper	VXI~Rocket	VXI~Rocket.lower	VXI~Rocket.upper	VYI~Rocket	VYI~Rocket.lower	VYI~Rocket.upper	VZI~Rocket	VZI~Rocket.lower	VZI~Rocket.upper	XI~Rocket	XI~Rocket.lower	XI~Rocket.upper	YAW~Rocket#L~Rocket:Earth@Rocket	YAW~Rocket#L~Rocket:Earth@Rocket.lower	YAW~Rocket#L~Rocket:Earth@Rocket.upper	YI~Rocket	YI~Rocket.lower	YI~Rocket.upper	ZI~Rocket	ZI~Rocket.lower	ZI~Rocket.upper	ZI~Rocket.upper
Phase Index	active_state	Collocation Error	Declination of Rocket	Lower Bound of Declination of Rocket	Upper Bound of Declination of Rocket	Drag Loss of Rocket	Lower Bound of Drag Loss of Rocket	Upper Bound of Drag Loss of Rocket	Gravity Loss of Rocket	Lower Bound of Gravity Loss of Rocket	Upper Bound of Gravity Loss of Rocket	Longitude of Rocket	Lower Bound of Longitude of Rocket	Upper Bound of Longitude of Rocket	Normalized Independent Variable	ODE Error	Pitch Angle of Rocket in L~Rocket:Earth at Rocket	Lower Bound of Pitch Angle of Rocket in L~Rocket:Earth at Rocket	Upper Bound of Pitch Angle of Rocket in L~Rocket:Earth at Rocket	Propellant Mass of Stage1_LinearDesign of Rocket	Lower Bound of Propellant Mass of Stage1_LinearDesign of Rocket	Upper Bound of Propellant Mass of Stage1_LinearDesign of Rocket	Propellant Mass of Stage2_LinearDesign of Rocket	Lower Bound of Propellant Mass of Stage2_LinearDesign of Rocket	Upper Bound of Propellant Mass of Stage2_LinearDesign of Rocket	Propellant Mass of Stage3_BasicVehicleStage of Rocket	Lower Bound of Propellant Mass of Stage3_BasicVehicleStage of Rocket	Upper Bound of Propellant Mass of Stage3_BasicVehicleStage of Rocket	Radial Position of Rocket	Lower Bound of Radial Position of Rocket	Upper Bound of Radial Position of Rocket	Inertial Longitudinal Velocity of Rocket	Lower Bound of Inertial Longitudinal Velocity of Rocket	Upper Bound of Inertial Longitudinal Velocity of Rocket	Inertial Latitudinal Velocity of Rocket	Lower Bound of Inertial Latitudinal Velocity of Rocket	Upper Bound of Inertial Latitudinal Velocity of Rocket	Inertial Radial Velocity of Rocket	Lower Bound of Inertial Radial Velocity of Rocket	Upper Bound of Inertial Radial Velocity of Rocket	Inertial X-Velocity of Rocket	Lower Bound of Inertial X-Velocity of Rocket	Upper Bound of Inertial X-Velocity of Rocket	Inertial Y-Velocity of Rocket	Lower Bound of Inertial Y-Velocity of Rocket	Upper Bound of Inertial Y-Velocity of Rocket	Inertial Z-Velocity of Rocket	Lower Bound of Inertial Z-Velocity of Rocket	Upper Bound of Inertial Z-Velocity of Rocket	Inertial X-Position of Rocket	Lower Bound of Inertial X-Position of Rocket	Upper Bound of Inertial X-Position of Rocket	Yaw Angle of Rocket in L~Rocket:Earth at Rocket	Lower Bound of Yaw Angle of Rocket in L~Rocket:Earth at Rocket	Upper Bound of Yaw Angle of Rocket in L~Rocket:Earth at Rocket	Inertial Y-Position of Rocket	Lower Bound of Inertial Y-Position of Rocket	Upper Bound of Inertial Y-Position of Rocket	Inertial Z-Position of Rocket	Lower Bound of Inertial Z-Position of Rocket	Upper Bound of Inertial Z-Position of Rocket	Upper Bound of Inertial Z-Position of Rocket
None	None	None	Radian	Radian	Radian	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Radian	Radian	Radian	None	None	Radian	Radian	Radian	Kilogram	Kilogram	Kilogram	Kilogram	Kilogram	Kilogram	Kilogram	Kilogram	Kilogram	Meter	Meter	Meter	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter/Second	Meter	Meter	Meter	Radian	Radian	Radian	Meter	Meter	Meter	Meter	Meter	Meter	Meter
 1.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14669470801950E-01	-1.57079632679490E+00	 1.57079632679490E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.71983680690509E-01	-6.01120162648908E+00	 6.55516898787010E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 9.68290000000000E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.37718093496231E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54357459957704E+02	-1.36307237987311E+03	 1.36307237987311E+03	-9.86528431645359E-15	-1.36307237987311E+03	 1.36307237987311E+03	-4.01670494418584E-14	-1.36307237987311E+03	 1.36307237987311E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
 1.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14669470533788E-01	-1.57079632679490E+00	 1.57079632679490E+00	 3.50596860427350E-07	 0.00000000000000E+00	 1.00000000000000E+00	 4.90748497948327E+00	 0.00000000000000E+00	 2.45374248974164E+01	 2.71983680689810E-01	-6.01120162648978E+00	 6.55516898786940E+00	 2.08333333333333E-02	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 9.65840464314477E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.37718111834962E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54357446865273E+02	-1.36307412639271E+03	 1.36307412639271E+03	-6.84044936952666E-03	-1.36307412639271E+03	 1.36307412639271E+03	 7.35445652636741E-01	-1.36307412639271E+03	 1.36307412639271E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
 1.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14668857335552E-01	-1.57079632679490E+00	 1.57079632679490E+00	 6.84405744379812E-02	 0.00000000000000E+00	 1.00000000000000E+00	 2.35546848803139E+02	 0.00000000000000E+00	 1.17773424401570E+03	 2.71983588277622E-01	-6.01120171890196E+00	 6.55516889545721E+00	 1.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 8.50712287094893E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.37771523422001E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54319334955682E+02	-1.37109221579398E+03	 1.37109221579398E+03	-3.23462580553917E-01	-1.37109221579398E+03	 1.37109221579398E+03	 4.97084829864478E+01	-1.37109221579398E+03	 1.37109221579398E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
 2.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14668857335552E-01	-1.57079632679490E+00	 1.57079632679490E+00	 6.84405744379812E-02	 0.00000000000000E+00	 1.00000000000000E+00	 2.35546848803139E+02	 0.00000000000000E+00	 1.17773424401570E+03	 2.71983588277622E-01	-6.01120171890196E+00	 6.55516889545721E+00	 1.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 8.50712287094893E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.37771523422001E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54319334955682E+02	-1.37109221579398E+03	 1.37109221579398E+03	-3.23462580553917E-01	-1.37109221579398E+03	 1.37109221579398E+03	 4.97084829864478E+01	-1.37109221579398E+03	 1.37109221579398E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
 2.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14668759247927E-01	-1.57079632679490E+00	 1.57079632679490E+00	 9.07352365300200E-02	 0.00000000000000E+00	 1.00000000000000E+00	 2.55173177784226E+02	 0.00000000000000E+00	 1.27586588892113E+03	 2.71983561442194E-01	-6.01120174573739E+00	 6.55516886862178E+00	 1.08000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 8.40914144352801E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.37782025568194E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54311844113230E+02	-1.37301604601570E+03	 1.37301604601570E+03	-2.78306365739024E-01	-1.37301604601570E+03	 1.37301604601570E+03	 5.53565214592469E+01	-1.37301604601570E+03	 1.37301604601570E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
 2.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14682322184422E-01	-1.57079632679490E+00	 1.57079632679490E+00	 9.03832847208007E-01	 0.00000000000000E+00	 4.51916423604004E+00	 4.80806476704183E+02	 0.00000000000000E+00	 2.40403238352091E+03	 2.71982739709490E-01	-6.01120256747010E+00	 6.55516804688908E+00	 2.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 7.28235502818739E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.38000345117981E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54157724601158E+02	-1.42734363551915E+03	 1.42734363551915E+03	 1.13667001012286E+01	-1.42734363551915E+03	 1.42734363551915E+03	 1.41348225505576E+02	-1.42734363551915E+03	 1.42734363551915E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
 3.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14682322184422E-01	-1.57079632679490E+00	 1.57079632679490E+00	 9.03832847208007E-01	 0.00000000000000E+00	 4.51916423604004E+00	 4.80806476704183E+02	 0.00000000000000E+00	 2.40403238352091E+03	 2.71982739709490E-01	-6.01120256747010E+00	 6.55516804688908E+00	 2.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 7.28235502818739E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.38000345117981E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54157724601158E+02	-1.42734363551915E+03	 1.42734363551915E+03	 1.13667001012286E+01	-1.42734363551915E+03	 1.42734363551915E+03	 1.41348225505576E+02	-1.42734363551915E+03	 1.42734363551915E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
 3.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 2.14682340008308E-01	-1.57079632679490E+00	 1.57079632679490E+00	 9.04509944096837E-01	 0.00000000000000E+00	 4.52254972048418E+00	 4.80904539436104E+02	 0.00000000000000E+00	 2.40452269718052E+03	 2.71982739068350E-01	-6.01120256811124E+00	 6.55516804624794E+00	 2.01000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 7.28186512105029E+04	-2.90487000000000E+04	 2.90487000000000E+05	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 6.38000486489619E+06	 6.35675231424518E+06	 6.67458992995744E+06	 4.54157625731426E+02	-1.42738580295318E+03	 1.42738580295318E+03	 1.13765931606826E+01	-1.42738580295318E+03	 1.42738580295318E+03	 1.41395052378762E+02	-1.42738580295318E+03	 1.42738580295318E+03	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00	 0.00000000000000E+00
